'syWnJb1-AOiKdYjVDbuwCQ' 'Pretty In Pink Cleaning' '3' '0' '2.5' 'Home Cleaning Home Services' 'Phoenix, AZ'
'uah5bJG_bYhHFe0p1t1m0w' 'Hot Dog on a Stick' '4' '9' '3.5' 'Hot Dogs Restaurants' 'Fiesta Mall<br/>1445 W Southern Ave, Space 2109<br/>Mesa, AZ 85202'
'CWoXwnoxdFihXB1KhH9goA' 'Massage Envy Camelback' '21' '162' '3.5' 'Skin Care Day Spas Massage Beauty & Spas' '1660 E. Camelback Road<br/>Suite #195<br/>Phoenix, AZ 85016'
'mzbQCUmd135tsNW6hY3G6A' 'Chen & Wok' '42' '28' '3.0' 'Chinese Restaurants' '6505 N 7th St<br/>Phoenix, AZ 85014'
'-wTzMnejWNzPZZ1ntfkFYw' 'Valley Goldmine' '4' '0' '4.5' 'Shopping Jewelry' '2375 E. Camelback Rd<br/>Suite 500<br/>Phoenix, AZ 85016'
'ykKSshfa9ANCZCuvM2LaWg' 'Culver's' '75' '205' '3.5' 'Burgers American (Traditional) Fast Food Restaurants' '825 E Camelback Rd<br/>Phoenix, AZ 85014'
'wjnqiWyMtZ7G_267lkwOng' 'Pinnacle Peak' '34' '215' '4.5' 'Active Life Parks Hiking' '26802 N 102nd Way<br/>Scottsdale, AZ 85262'
'fAJvlRFhdYJlMyG-CA4ErQ' 'Sunshine Market' '10' '89' '4.5' 'Food Grocery' '2302 N 12th St<br/>Phoenix, AZ 85006'
'hwy_8IrXgfzT4UaxAoUVxg' 'Paradise Valley Country Club' '3' '11' '4.5' 'Active Life Golf' '7101 N Tatum Boulevard<br/>Phoenix, AZ 85003'
'FG_GRMLSj68ximzfrr9eWw' 'Macayo's Depot Cantina' '88' '329' '2.5' 'Mexican Restaurants' '300 S Ash Ave<br/>Tempe, AZ 85281'
'r8CwFUEQtL8gAT9KHnNhuw' 'Teakwoods Tavern & Grill' '83' '288' '4.0' 'American (Traditional) Restaurants' '2808 E Indian School Rd<br/>Phoenix, AZ 85016'
'_uy2i0KjsilMG0kGHr9q8Q' 'Lo-Fi Coffee' '19' '23' '4.5' 'Food Coffee & Tea' '105 W Main St<br/>Mesa, AZ 85210'
'3Q7vtF_cdHGyp2JOlKcu-Q' 'In-N-Out Burger' '52' '280' '4.0' 'Burgers Fast Food Restaurants' '7050 W Ray Rd<br/>Chandler, AZ 85225'
'_lDDgqKSwzYKNiCqdGQLHw' 'Starbucks Coffee Company' '11' '271' '3.5' 'Food Coffee & Tea' '2501 W Happy Valley Road<br/>Phoenix, AZ 85085'
'O5Qf0CfbIG6r-g55KO7TQw' 'The Art Institute of Phoenix' '13' '29' '2.5' 'Art Schools Specialty Schools Education' '2233 W Dunlap Ave<br/>Phoenix, AZ 85021'
'yqxBlR4Qg0_iaGjdNHLKIg' 'Floor & Decor Outlets of America' '3' '3' '4.0' 'Home & Garden Shopping Home Services Flooring Home Decor' '5880 W Bell Road<br/>Glendale, AZ 85308'
'OY76JYsWn1rhb6Te2BE5Rw' 'Yogurt Kingdom' '5' '8' '3.0' 'Food Ice Cream & Frozen Yogurt' '1113 S Signal Butte Rd<br/>Mesa, AZ 85208'
'mIendFH3mc2E4dW03rgvfQ' 'Walmart' '7' '225' '2.5' 'Department Stores Grocery Fashion Shopping Food Mobile Phones' '5605 W Northern Ave<br/>Glendale, AZ 85301'
'10VZ8KEshqD5twjcmZ-eaw' 'El Portal Restaurant' '9' '0' '3.5' 'Mexican Restaurants' '117 W Grant St<br/>Phoenix, AZ 85003'
'AvaV8EHR0m06uiNxikJabg' 'Streets of New York' '14' '30' '2.5' 'Italian Pizza Restaurants' '2990 E Germann Rd<br/>Ste 7<br/>Chandler, AZ 85286'
'VdoqSzXlB3rldeW_BIag0w' 'Queen's Nails' '11' '45' '3.5' 'Beauty & Spas Nail Salons' '4400 N Scottsdale Rd<br/>Scottsdale, AZ 85251'
'ZdmGDAT2VwXZZKQ-xHVORQ' 'Phoenix Flower Shops' '7' '0' '4.0' 'Flowers & Gifts Shopping Florists' '5012 E Thomas Rd<br/>Phoenix, AZ 85018'
'8W-8fwuJE-5bo5qi1NxtDg' 'Shell' '6' '6' '3.0' 'Car Wash Automotive Convenience Stores Food Gas & Service Stations' '2165 E Baseline Rd<br/>Tempe, AZ 85283'
'K7Kxz1FX-VLPflPJgqqbGQ' 'Chicago Gyros' '25' '63' '3.5' 'Greek Restaurants' '4730 E Indian School<br/>Ste 117<br/>Phoenix, AZ 85018'
'R3UFldNkrGqOsDgD_cw6bA' 'Rumbi Island Grill' '33' '107' '4.0' 'Caribbean Hawaiian Restaurants' '1902 S Val Vista Dr<br/>Mesa, AZ 85201'
'xI0UZH734lJtm39DbLf-Bw' 'Arriba Mexican Grill' '64' '206' '2.5' 'Mexican Restaurants' '15236 N Pima Rd<br/>Scottsdale, AZ 85260'
'5XMNlPmqFnXd1_s2y_67nA' 'Scottsdale Ranch Park & Tennis Center' '4' '72' '4.0' 'Active Life Tennis Parks' '10400 E Via Linda<br/>Scottsdale, AZ 85258'
'AZrHgTEzuwrki9eBGjWBIg' 'Little Caesars' '3' '5' '2.5' 'Pizza Restaurants' '4920 W Baseline Rd<br/>Suite #101<br/>Laveen, AZ 85339'
'upzSExkcvYMX9dJMgNARXg' 'Zoyo' '50' '91' '4.0' 'Food Ice Cream & Frozen Yogurt' '4923 E Chandler Blvd<br/>Phoenix, AZ 85048'
'13VZKXF7bBuLsLDh_r3g0w' 'Arizona Department of Motor Vehicles' '10' '43' '2.5' 'Departments of Motor Vehicles Public Services & Government' '16380 N 59th Ave<br/>Glendale, AZ 85306'
'A2FV9GfXrlMzMRi_Bg3URg' 'Big Lots' '8' '24' '3.5' 'Department Stores Fashion Shopping' '210 E Bell Rd<br/>Phoenix, AZ 85022'
'vA9aCw2kTgN8p2SLdm2mDA' 'Taste of India' '27' '9' '2.5' 'Pakistani Indian Restaurants' '1609 E Bell Rd<br/>Phoenix, AZ 85022'
'38n7vTuYBUVunJN9IAcMmw' 'OfficeMax' '3' '18' '3.5' 'Local Services Printing Services Shopping Office Equipment' '3340 N Hayden Rd<br/>Scottsdale, AZ 85251'
'SEyO4r3dl2tsa_KnXIZuzg' 'Domestic Bliss' '7' '0' '4.5' 'Fashion Shopping Home Decor Home & Garden Baby Gear & Furniture Furniture Stores' '166 W Main St<br/>Mesa, AZ 85201'
'vDYERdCM8Aj-MMJB9yW3-w' 'Diamond D Handyman' '28' '0' '5.0' 'Handyman Home Services' 'Scottsdale, AZ 85018'
'kYjfdxTS-pb7rJwfzqw_AA' 'Sole Sports Running Zone' '6' '9' '4.5' 'Sporting Goods Fashion Shopping Shoe Stores' '18583 N 59th Ave<br/>Ste 112<br/>Glendale, AZ 85308'
'0udEgNqy5rLR5pZ4kD19Og' 'Thai Basil' '151' '303' '4.0' 'Thai Restaurants' '403 W University Dr<br/>Tempe, AZ 85281'
'qbh3B_9CDHBd8efxHvFYqA' 'The Mother Lode Mercantile' '3' '0' '4.0' 'Shopping' '4650 N Mammoth Mine Rd<br/>Apache Junction, AZ 85119'
'RFAcGpV3m63LbUG-pi0Evg' 'Ironman Arizona' '11' '28' '4.5' 'Active Life' 'Tempe Town Lake<br/>1 W Rio Salado Pkwy<br/>Tempe, AZ 85281'
'Ctac9HGdCAABBpAL0sycHQ' 'Chayo's Mexican Kitchen' '3' '0' '3.5' 'Mexican Restaurants' '4532 E Thomas Rd<br/>Phoenix, AZ 85018'
'nBh_r_hseU4fM92-tKaivw' 'Sonic Drive-In' '4' '14' '3.5' 'American (Traditional) Fast Food Restaurants' '8352 W Union Hills Dr<br/>Peoria, AZ 85382'
'OyJ_CGX0-bh-7VicqfBXGw' 'Barnes & Noble Booksellers' '5' '101' '4.0' 'Books, Mags, Music & Video Shopping Bookstores' '21001 N Tatum Blvd<br/>Phoenix, AZ 85050'
'6qDTvUzoy-O-7TWQjwzqcQ' 'Edu-prize' '3' '0' '5.0' 'Elementary Schools Education' '4567 W Roberts Rd<br/>Queen Creek, AZ 85242'
'CXi1eCpVyCEu-rQ7p1fTsA' 'Roosevelt Square Apartments' '12' '19' '2.0' 'Home Services Real Estate Apartments' '1019 N 1st Dr<br/>Phoenix, AZ 85003'
'rRXGdtqUTBtczey1DGenEQ' 'Rage Cycles' '29' '58' '4.5' 'Sporting Goods Bikes Shopping' '2724 N Scottsdale Rd<br/>Scottsdale, AZ 85257'
'TEBlWbSk0Ep77OezLrGgng' 'Baskin-Robbins' '5' '23' '4.0' 'Food Ice Cream & Frozen Yogurt' '3108 S McClintock Dr<br/>Southern Palms Center<br/>Ste 1<br/>Tempe, AZ 85282'
'T8Yyt_3eOegDWxTzoA_wqQ' 'Retail Laboratory' '5' '0' '4.0' 'Women's Clothing Men's Clothing Fashion Shopping' '2442 E Camelback Rd<br/>Phoenix, AZ 85016'
'L9HW3bJxacRqI-U-P-0_Ww' 'Justice Services' '3' '4' '1.0' 'Doctors Counseling & Mental Health Health & Medical Psychiatrists' '7447 E Earll Dr<br/>Ste 101<br/>Scottsdale, AZ 85251'
'R7SVavAsjzN3wy825PiOEg' 'Papa John's Pizza' '3' '0' '1.0' 'Restaurants Pizza Italian' '5930 W McDowell Road<br/>Phoenix, AZ 85035'
'G4adLjaCZQ1cQ5nrCQam1A' 'Piece of Cake Desserts' '10' '0' '4.5' 'Bakeries Food Desserts' '3820 E Main St<br/>Mesa, AZ 85205'
'FZbOTO_WU10O3YEi60kahw' 'Famous Ray's Pizza' '4' '3' '1.5' 'Pizza Restaurants' '4705 E Carefree Hwy<br/>Phoenix, AZ 85073'
'RQaQiRanZocObTLUujQ9bw' 'Filiberto's Mexican Food' '7' '17' '4.0' 'Mexican Restaurants' '1480 E Main St<br/>Mesa, AZ 85203'
'PmZ3Ft4aOGpzhpPnF21loA' 'The Home Depot' '13' '101' '3.5' 'Building Supplies Home Services' '9170 E Indian Bend Road<br/>#0457<br/>Scottsdale, AZ 85250'
't1XhXY-Vt4K1OPLkuOcsfg' 'Einstein Bros Bagels' '6' '125' '3.5' 'Food Bagels Delis Restaurants' '4912 E Shea Blvd<br/>Scottsdale, AZ 85254'
'CMp3mSkdZeJDGXHGVHke-Q' 'Barro's Pizza' '6' '24' '3.5' 'Italian Pizza Restaurants' '20165 N 67th Ave<br/>Glendale, AZ 85308'
'ppoQDk5EQjOJBYNEzYp9Hw' 'Party City of Paradise Valley' '7' '40' '4.5' 'Party Supplies Arts & Crafts Shopping Costumes Event Planning & Services' '4533 E Cactus Rd<br/>Phoenix, AZ 85032'
'4p4BO47dkna2TmpjDINHCg' 'Arizona Chop Shop Barber Shop' '4' '0' '4.5' 'Barbers Beauty & Spas' '1025 N 7th St<br/>Phoenix, AZ 85006'
'Hn7f_Gh5ffvns_7nU4Wqxg' 'Tortas el Rey' '19' '21' '4.0' 'Mexican Restaurants' '1811 N 24th St<br/>Phoenix, AZ 85008'
'e5gB2kDFaodtxMTa53C29g' 'First Watch' '58' '230' '3.5' 'Breakfast & Brunch American (Traditional) Restaurants' 'Scottsdale Promenade<br/>16455 N Scottsdale Rd<br/>Scottsdale, AZ 85254'
'IdxOuGJ0mr-5vSSh6YX90g' 'La Milk Depot' '7' '56' '4.5' 'Food Grocery' '1626 N 87th Street<br/>Scottsdale, AZ 85257'
'DwU7wQtSs3eftKs3Q-EEjw' 'Wendy's Old Fashioned Hamburgers' '3' '19' '2.5' 'Burgers Fast Food Hot Dogs Restaurants' '1205 N Country Club Dr<br/>Mesa, AZ 85201'
'6DOAe3gQQ0ibCc3XWqHDlw' 'Fry's Food & Drug Stores' '6' '56' '3.5' 'Shopping Drugstores' '4025 E Thunderbird Road<br/>Phoenix, AZ 85032'
'igvATKdi31Ve7Jd2B6-g9g' 'Strands Salon' '5' '0' '4.5' 'Hair Salons Beauty & Spas' '7000 E Shea Blvd<br/>Ste 170<br/>Scottsdale, AZ 85254'
'PXps7ozvs4nGe3t2pmfPug' 'Guardian Auto Glass Phoenix' '3' '0' '5.0' 'Automotive Auto Glass Services' '9035 E Pima Center Pkwy<br/>Scottsdale, AZ 85258'
'FBz4APP7xyIaUfwEHUBBYg' 'Walmart' '16' '84' '3.5' 'Department Stores Grocery Fashion Shopping Food Mobile Phones' '1100 N Estrella Pkwy<br/>Good Year, AZ 85338'
'fXtPvVb8vbWvAa_mRjq2ig' 'Daily Buffet' '3' '0' '3.0' 'Buffets Restaurants' '1520 W Indian School Rd<br/>Phoenix, AZ 85015'
'IzBgwy7wngkk1o_1xSa-gA' 'Salon Sanctuary' '4' '13' '4.0' 'Hair Salons Skin Care Nail Salons Beauty & Spas' '6770 W Deer Valley Rd<br/>Glendale, AZ 85310'
'-_0Dx-cEvnQ0w2mauUpyXA' 'Downtown Phoenix Dental' '29' '31' '4.5' 'Health & Medical Dentists General Dentistry Cosmetic Dentists' '111 W Monroe St<br/>Ste 131<br/>Phoenix, AZ 85003'
'AaTC0a1gQ8Q6VJ6HQLYllg' 'Madi G's' '4' '0' '3.5' 'Bars Restaurants American (Traditional) Sports Bars Nightlife' '4855 E Warner Rd<br/>Phoenix, AZ 85073'
'eqSSrri7_E0eX296p8Ld5g' 'The Shoe Mill' '8' '10' '3.5' 'Fashion Shopping Shoe Stores' '398 S Mill Ave Ste 100<br/>Tempe, AZ 85281'
'cfRrO0P-L7o6UWL81pmxCA' 'Lo Cascio's Italian Restaurant' '37' '43' '3.5' 'Restaurants Pizza Italian' '2210 N Scottsdale Rd<br/>Tempe, AZ 85281'
'2EyCkG53BPmgmxV8jiJJZQ' 'Shea Animal Hospital' '4' '0' '3.5' 'Veterinarians Pets' '10801 N 32nd Street<br/>Phoenix, AZ 85028'
'AOLx-xr0JsFhle4K6xRHfQ' 'Rainbow Donuts Bakery and Cafe' '3' '0' '4.5' 'Food' '3900 E Thunderbird Rd<br/>Phoenix, AZ 85032'
'uJyLh7J5J4_w5OUUYBmx2w' 'El Pollo Loco' '7' '27' '3.0' 'Fast Food Mexican Restaurants' '5130 S McClintock Dr<br/>Tempe, AZ 85282'
'D8zX_x3yO1xDHdIt3p6qMQ' 'The Body Shop' '4' '7' '4.5' 'Hair Salons Shopping Cosmetics & Beauty Supply Beauty & Spas' '7014 E Camelback Rd<br/>Scottsdale, AZ 85251'
'VO13q-11lh7St1gd7JPI3Q' 'Grand Lux Cafe' '99' '254' '3.5' 'Food Desserts American (Traditional) American (New) Restaurants' '7014 E. Camelback Rd<br/>Suite 1023<br/>Scottsdale, AZ 85251'
'kP_NxoI4DyQ1y60i5xsTCQ' 'Bashas' '11' '175' '3.0' 'Food Grocery Shopping Drugstores' '731 E Union Hills Dr<br/>Phoenix, AZ 85024'
'HZ4SVON78-QouVanJN2Nnw' 'Diva Dogs Boutique' '3' '0' '4.0' 'Pets Pet Stores' '20235 N Cave Creek Rd<br/>Ste 102<br/>Phoenix, AZ 85024'
'EbZ9NzPyGZ82jGDFXJhCRQ' 'Superstition Inn and Suites' '4' '0' '1.5' 'Hotels & Travel Event Planning & Services Hotels' '251 E 29th Ave<br/>Apache Junction, AZ 85219'
'5hGkW5VddU07sI8DPfi-Bw' 'Desert Oasis Floral' '4' '0' '2.5' 'Flowers & Gifts Shopping Florists' '13220 W Van Buren St Ste 108<br/>Suite 108<br/>Goodyear, AZ 85338'
'Rq-rzr3-e4xR_-QTmzY0Vg' 'Starbucks' '3' '141' '3.5' 'Food Coffee & Tea' '8251 W. Union Hills Drive<br/>Glendale, AZ 85308'
'cLqKR1mQSg3jmVcp9ETvFg' 'Autozone' '3' '5' '3.5' 'Automotive' '4607 E Chandler Blvd<br/>Phoenix, AZ 85044'
'oEjdNvlluW5_Ng9kewJFBg' 'Chevys Fresh Mex Restaurant' '11' '0' '2.5' 'Mexican Restaurants' '2650 E Camelback Rd<br/>Phoenix, AZ 85016'
'RaI4NZfESHbCPu-7Vjv9rQ' 'Biscuits Cafe' '7' '37' '4.0' 'American (Traditional) Restaurants' '2090 N Dobson Rd<br/>Ste 4<br/>Chandler, AZ 85224'
'l5vzFaqSjvxZiRn0MJeKkg' 'Apple Store' '88' '421' '3.5' 'Local Services Computers Shopping IT Services & Computer Repair' '2430 E Camelback Rd<br/>Phoenix, AZ 85016'
'8ZQc4awuK6_yvcERvczR5g' 'Hong Kong Express' '14' '14' '3.0' 'Chinese Restaurants' '668 N 44th St<br/>Phoenix, AZ 85008'
'm5f8H9Pn2AT2624fRadLFA' 'Mountainside Family Dental' '3' '0' '3.5' 'Health & Medical Dentists General Dentistry Cosmetic Dentists' '3961 E Chandler Blvd<br/>Ste 104<br/>Phoenix, AZ 85048'
'0erbONkOO256HNzuIllFig' 'Atomic Comics' '4' '47' '4.5' 'Comic Books Shopping Books, Mags, Music & Video' '12621 N Tatum Blvd<br/>Phoenix, AZ 85032'
'f59y-eSmCxYUueKTCA_6bQ' 'Whataburger Restaurants' '3' '0' '2.5' 'Restaurants' '450 W Indian School Road<br/>Phoenix, AZ 85013'
'EpTZZe0_f1WCllsLKp_ntw' 'Wendy's Old Fashioned Hamburgers' '4' '17' '2.5' 'Burgers Restaurants' '7000 E Mayo Blvd<br/>Scottsdale, AZ 85258'
'oXUceqbZEAKclrIXE-erYw' 'Park Central Deli' '27' '54' '3.0' 'Delis Restaurants' '3110 N Central Ave<br/>Ste 175<br/>Phoenix, AZ 85012'
'egMaNKEMWgJJTAQ8i35z9w' 'Second Heart Yoga' '8' '0' '5.0' 'Active Life Yoga Fitness & Instruction' '4520 E Thomas Rd<br/>Phoenix, AZ 85018'
'H7ENK22FK7EN3EdLNVUACw' 'FlashBash PhotoBooths' '4' '0' '5.0' 'Party Supplies Event Planning & Services' 'Tempe, AZ 85285'
'x5zpnLM73TCnsRcII7uzAQ' 'Open Source Project' '15' '35' '4.5' 'Food Coffee & Tea Art Galleries Shopping Arts & Entertainment' '1415 E University Dr<br/>Ste 103A<br/>Tempe, AZ 85281'
'9e4-DYABr1mVEw85ErdBMw' 'Fry's Food Stores of Arizona Inc' '4' '15' '2.5' 'Food Grocery' '4949 W Ray Rd<br/>Chandler, AZ 85226'
'kz12EsdDhr4Y_yZ2OlAQzg' 'Tutti Santi by Nina' '42' '62' '4.0' 'Restaurants Italian' '19420 N 59th Ave<br/>Glendale, AZ 85308'
'cIAd1K3INw6se9MX7Usi7A' 'Corleone's' '14' '20' '3.5' 'Cheesesteaks Pizza Restaurants' '10637 N Tatum Blvd<br/>Phoenix, AZ 85028'
'ZxUC2h1Ba_KzIJk_7BOQig' 'Central Christian Supply' '3' '0' '3.5' 'Books, Mags, Music & Video Shopping Bookstores' '3525 N Central Avenue<br/>Phoenix, AZ 85012'
'aTdhE6wDTRERgJZ0cacTqg' 'Sally Beauty Supply' '4' '14' '2.5' 'Shopping Cosmetics & Beauty Supply Beauty & Spas' '1628 E Southern Avenue<br/>Suite 12<br/>Tempe, AZ 85282'
'8aPTQeDYOMNEu907WfflCQ' 'The Good Egg' '40' '125' '4.0' 'Breakfast & Brunch Restaurants' '1665 S Dobson Rd<br/>Mesa, AZ 85202'
'JuBygU4XDjqSeW9okyvbsQ' 'The Coffee Shop' '164' '542' '4.0' 'Food Sandwiches Coffee & Tea Breakfast & Brunch Restaurants' '3000 E Ray Rd<br/>Gilbert, AZ 85296'
'R8gQHxVqHhehMINgAAfHPw' 'The Buckle' '7' '0' '3.0' 'Women's Clothing Men's Clothing Fashion Shopping Accessories' '4550 E Cactus Rd<br/>Phoenix, AZ 85032'
'3tpve0HlkR8tKoS-82b9nw' 'Carried Away' '7' '0' '3.5' 'Women's Clothing Fashion Shopping Outlet Stores' '7131 W Ray Rd<br/>Ste 33<br/>Chandler, AZ 85226'
'-_npP9XdyzILAjtFfX8UAQ' 'Thao's Sandwiches' '15' '10' '3.0' 'Vietnamese Sandwiches Restaurants' '6025 N 27th Avenue<br/>Ste 24<br/>Phoenix, AZ 85073'
'-ZXq0YMt2iOK4VRIqPcSCw' 'CityScape' '47' '560' '3.0' 'Shopping Centers Shopping' 'One E Washington<br/>Phoenix, AZ 85004'
'dewnPfAHpQzFqI5g7wVG-A' 'Jiffy Lube' '4' '0' '3.0' 'Oil Change Stations Automotive' '2630 W Thunderbird Rd<br/>Phoenix, AZ 85023'
'1Ap6ZNCvyLLKHP0wvCk9yA' 'Phoenix Zoo' '160' '814' '4.0' 'Active Life Zoos' '455 N Galvin Pkwy<br/>Phoenix, AZ 85008'
'e_riFHMoJ1Yguvr0KtOkDQ' 'NYPD Pizza' '20' '59' '4.0' 'Italian Pizza Restaurants' '8280 W Union Hills Dr<br/>Glendale, AZ 85308'
'yJOzFipjjbJvAxp6iVyB3w' 'Unlimited Coffee' '41' '29' '3.5' 'Food Ice Cream & Frozen Yogurt Coffee & Tea' '741 E Glendale Ave<br/>Phoenix, AZ 85020'
'4UfCIHab-8XpLIpWohu9Bg' 'Costco' '3' '26' '3.0' 'Tires Automotive Shopping Wholesale Stores' '19001 N 27th Ave<br/>Phoenix, AZ 85027'
'_Ztp2sSQKQuwFUX-rp-xlQ' 'Fry's & Fry's Marketplace' '3' '77' '4.5' 'Food Grocery' '4230 W McDowell Rd<br/>Phoenix, AZ 85009'
'621ZMZH68DilrRgBRw1R6A' 'Integrated Chiropractic' '3' '0' '5.0' 'Health & Medical Chiropractors' '14850 N Scottsdale Rd<br/>Ste 375<br/>Scottsdale, AZ 85254'
'IIM0aFvL_ogc7iD36Dfzpg' 'Smart & Final' '4' '42' '4.0' 'Food Grocery' '2742 E Indian School Rd<br/>Phoenix, AZ 85016'
'lXHZKLQ9-03zj1vJq5a1YQ' 'AT&T' '6' '17' '3.0' 'Shopping Mobile Phones' '2002 E Camelback Rd<br/>Phoenix, AZ 85016'
'cY4R1DvFA5iuM07D11p-WQ' 'Carmax' '12' '20' '4.0' 'Automotive Car Dealers' '1480 East Motorplex Loop<br/>Gilbert, AZ 85297'
'qsThMZ3lXWYLN4t08ScsNA' 'Frances' '90' '193' '4.0' 'Women's Clothing Men's Clothing Fashion Shopping' '10 W Camelback Rd<br/>Phoenix, AZ 85013'
'gy9AuGKWX2y9WJcUuxt7Rg' 'Historic Downtown Glendale' '9' '85' '3.5' 'Arts & Crafts Shopping Antiques' 'Glendale, AZ 85301'
'f0EBgORnWfcabOUhodvCGw' 'Sports Authority' '9' '114' '3.0' 'Sporting Goods Shopping' '1625 E Camelback Rd<br/>Phoenix, AZ 85016'
'x65HKjRIzTptg_cWSHwZ7w' 'Arizona Hydro-Pro' '3' '0' '3.5' 'Local Services Carpet Cleaning' 'Scottsdale, AZ 85254'
'JbJDlfcnYiyZRXeHQcAVjg' 'Raising Cane's' '45' '167' '3.0' 'Fast Food Southern Chicken Wings Restaurants' '2715 W Peoria Ave<br/>Phoenix, AZ 85051'
'vlKuU9Jvo88EuaYQodElQw' 'Havana Cafe' '10' '0' '3.5' 'Cuban Restaurants' '4232 E Chandler Blvd<br/>Phoenix, AZ 85048'
'WHd8fLeMeWKUK6sPyeB-UA' 'Logan's Roadhouse' '27' '74' '3.0' 'American (Traditional) Steakhouses Barbeque Restaurants' '2649 S. Market St.<br/>Gilbert, AZ 85295'
'_p8bPLv2RKSadu_9M83OVA' 'Golden Spoon' '7' '20' '4.0' 'Food Ice Cream & Frozen Yogurt' '1229 E McKellips Rd<br/>Ste 108<br/>Mesa, AZ 85203'
'5BBqhEv0jZ6KgLexlcV_3A' 'Airpark Auto Spa' '3' '0' '5.0' 'Car Wash Automotive Auto Detailing' '8053 E  Raintree Dr<br/>Scottsdale, AZ 85260'
'ZXvxDxhNz8XSe59oj2QlZg' 'Rubio's Fresh Mexican Grill' '7' '4' '4.0' 'Mexican Restaurants' '13736 West Bell Rd<br/>Surprise, AZ 85374'
'QiNZaRZ5RmCfYiBgk3ApEQ' 'Claim Jumper' '50' '135' '3.0' 'American (Traditional) Restaurants' '10125 W McDowell Rd<br/>Avondale, AZ 85323'
'saDJPEJvnionK0PZwSF9FA' 'Burger King' '4' '8' '1.5' 'Burgers Fast Food Restaurants' '695 S Val Vista Dr<br/>Gilbert, AZ 85296'
'IvErHIfI6MzCu0zYJgRrhw' 'Mail Call' '3' '0' '4.5' 'Local Services Couriers & Delivery Services' '8485 E McDonald Drive<br/>Scottsdale, AZ 85250'
'I0F2Gj5mUjKlidYjquqX2Q' 'Blimpie Subs & Salads' '4' '12' '4.0' 'Restaurants' '6339 E Greenway Rd Ste 107<br/>Scottsdale, AZ 85254'
'RRWRvdziNs9S5zl4G39Fyw' 'Retro Redux' '19' '0' '4.0' 'Shopping' '4303 N 7th Ave<br/>Phoenix, AZ 85013'
'uHXqZo7LpAxRfR87qzLx0g' 'Freestone Recreation Center' '7' '327' '4.5' 'Active Life Gyms Fitness & Instruction' '1141 E Guadalupe Rd<br/>Gilbert, AZ 85234'
'GGlF64qQpWvx50ss17ZpXQ' 'Fry's Food & Drug Stores' '3' '74' '1.5' 'Food Grocery Shopping Drugstores' '4202 W Cactus Rd<br/>Phoenix, AZ 85029'
'CKRALj772nYFBl2ePF6lpw' 'Plaza de Anaya World Fusion Studio' '6' '10' '5.0' 'Arts & Entertainment Specialty Schools Performing Arts Dance Schools Fitness & Instruction Active Life Dance Studios Education' '524 W Broadway Rd<br/>Ste 107<br/>Tempe, AZ 85282'
'VfzUmXIgowYKutptfwR7Aw' 'Chens Chinese Bistro' '5' '8' '4.5' 'Chinese Restaurants' '3281 N Hunt Hwy<br/>Florence, AZ 85132'
'EQ_qo0cjqS0mgzKLjN-V_w' 'Natural Nail Spa By Cindy LLC' '8' '6' '3.5' 'Beauty & Spas Nail Salons' '1949 W Ray Rd<br/>Chandler, AZ 85224'
'3Gsex5Dyhnoul9l_914MGQ' 'Rays Pizza' '28' '83' '3.5' 'Pizza Restaurants' '2501 W Happy Valley Road<br/>Phoenix, AZ 85085'
'yMwjmZuK7peookZDUQ93_g' 'Desert Shadows Middle School' '3' '16' '3.5' 'Elementary Schools Middle Schools & High Schools Education' '5858 E Sweetwater Ave<br/>Scottsdale, AZ 85254'
'UCEAhciqe8avW1N-bWJ32g' 'Los Taquitos' '73' '277' '4.0' 'Mexican Restaurants' '7000 N 16th St<br/>Phoenix, AZ 85020'
'QSdTpJxyMZcZgne-4On7vA' 'Sbarro Italian Eatery' '3' '5' '2.0' 'Restaurants Italian' '7700 W Arrowhead Towne Center<br/>Glendale, AZ 85308'
'VDEaaZcoWAZee77SdF2y0Q' 'Dolce X Change' '3' '6' '3.5' 'Women's Clothing Used, Vintage & Consignment Fashion Shopping' '3143 E Williams Field Rd<br/>Ste 103<br/>Gilbert, AZ 85295'
'KXx5qUj5eevUAma8XEZzyw' 'Taste of Ink' '4' '0' '2.5' 'Local Services Web Design Printing Services Professional Services' '7150 E Camelback Rd<br/>Ste 444<br/>Scottsdale, AZ 85251'
'Vm0olnUHnv8ur-67VynSJQ' 'Springhill Suites Chandler' '7' '11' '3.5' 'Hotels & Travel Event Planning & Services Hotels' '225 N Metro Boulevard<br/>Chandler, AZ 85226'
'JU29rDl9ah0Jv_V66GAn5g' 'Eco Laundry' '28' '47' '4.5' 'Local Services Dry Cleaning & Laundry' '1750 S Rural Rd<br/>Tempe, AZ 85281'
'HGOsJ1-GXCk5_8RmwKxomA' 'Barnes & Noble Booksellers' '8' '82' '2.0' 'Books, Mags, Music & Video Shopping Bookstores' '7685 W Bell Rd<br/>Peoria, AZ 85382'
'106JT5p8e8Chtd0CZpcARw' 'Arizona Coffee Connection' '12' '0' '4.5' 'Food Coffee & Tea' '1020 E Pecos Rd<br/>Chandler, AZ 85225'
'rj9Gt5Sifo-iN44vSfdKpQ' 'Bill Johnson's Big Apple Restaurant' '4' '0' '3.0' 'Barbeque Restaurants' '7322 W Bell Rd<br/>Glendale, AZ 85308'
