|c2otsFIJHoqXI_2CfuHNzA| |HK| |15| |11| |14| |4| |3.33|
|XTPx7xkyyCvZCVPJgPTUfQ| |Shelly| |20| |1| |11| |4| |2.95|
|s1Skvk3sRkTHdp4V3cK8XQ| |Shirley| |4| |0| |1| |0| |4.33|
|VahXLKIxYT3X2rq_F93VQA| |Mark| |15| |9| |12| |5| |2.53|
|Jrx1fLr5JdqgHdIfMT7wag| |Amber| |121| |34| |90| |33| |3.75|
|pE2Plo_c89lXU5zx2ijKDw| |Gautam| |3| |1| |1| |0| |5.0|
|NzlVca80ziZxANoTXxHfvQ| |G| |28| |12| |19| |9| |3.68|
|7CkkiLWuqmeVWQE-pLaxIQ| |M| |2| |0| |0| |0| |5.0|
|BU2WhfPVA9O3-xg2PXriRw| |John| |6| |1| |1| |2| |4.17|
|TEXJYRUki1WWnMtrWf9YXg| |Xin| |86| |1| |22| |8| |3.76|
|DSGhoiNsvO8ECmvbezqiRQ| |Al| |2| |0| |2| |0| |5.0|
|hWBMNp3RrWL4gMvPrXYJeg| |Christina| |463| |577| |937| |694| |4.06|
|_vmcHwVnvUCz5TdRyd4jNA| |Ann| |12| |0| |11| |2| |4.25|
|zwjIdDClpnTqsly-O1Pe7g| |maryann| |7| |1| |7| |1| |4.14|
|0ubdcS2JKcSD8UfSZOa9sw| |Trey| |1| |0| |1| |1| |5.0|
|AkOntnN7DWi0AeNWD2_CNw| |Laura| |3| |0| |0| |1| |3.0|
|I7Sb_xvWVGQgBeS6HZTVbw| |richard| |14| |1| |9| |4| |4.21|
|qmi1V4nUyXQu7SPflhzRSA| |david| |50| |7| |28| |10| |3.38|
|J7fQ9hZTOD5mngfC7WqbKw| |Stacey| |2| |0| |4| |0| |2.5|
|XBHJCDzNh--mBhJkzyM_iA| |Nadia| |352| |589| |1085| |796| |4.07|
|CWi2e0K7UjDZkIpFxo18Ug| |Craig| |3| |0| |0| |0| |3.0|
|wvSoHwvcMaZop922gaxwrw| |Darrell| |9| |1| |15| |3| |4.0|
|LFpefQhRuAy3mwH_15ulZg| |Brittany| |3| |2| |3| |1| |2.5|
|yt2EvBP_GjyJhYpYihZVjw| |Luke| |1| |0| |0| |0| |5.0|
|aqRUK2zHaExwwhwMpPDvgg| |Jacki| |9| |2| |5| |3| |2.56|
|5rxeM9zE_0BInrlD1L9hkw| |dean| |376| |64| |205| |83| |3.54|
|vQwuo8a2OjPNRUgK7pPBSg| |Jeremy| |1| |0| |2| |0| |5.0|
|F89xQvtT94yxthlkkcZ_8w| |Lee| |32| |5| |20| |4| |3.97|
|14wzgk9QhOdnPJ4tidUoKQ| |Angel| |1| |0| |0| |0| |1.0|
|Bojhq_pv9pMnGXRAdRLqqQ| |Mel| |21| |3| |13| |0| |3.48|
|EtRqkcj-ckGrJCazrdzR_g| |Patrick| |295| |111| |250| |100| |3.59|
|lAyPhigvK_XSLWLUDwoYyw| |Todd| |2| |0| |2| |0| |2.0|
|yoshwu-WFXuv1DQssQiNwg| |Jennifer| |1| |0| |3| |1| |1.0|
|mj7vl5j1o7cm0ah-092eWw| |Cary| |12| |0| |9| |1| |3.92|
|mUYZbOJJVvPHaIsiXWjZ1g| |Ryan| |4| |0| |4| |1| |4.0|
|Xfv8_MeZi8Dev5hx5-ISwQ| |Chandra| |20| |19| |30| |11| |3.8|
|At7cNBShE1OErhavh4Q9Hg| |Ellen| |20| |0| |45| |8| |3.85|
|krOuiSIxCIrRntGafW-YDA| |Ben| |6| |2| |3| |3| |3.6|
|fa8yLgM2TkUtnlg9RjIBLg| |Kimberly| |121| |60| |187| |76| |3.9|
|nlYQEna2Le01oaiYtSArPQ| |Brittany| |3| |2| |0| |0| |3.67|
|WHEpTU6yMSMp0zRssPbVxw| |Val| |19| |2| |17| |5| |2.94|
|8kz0N8zwbzmlfkdrFaot6w| |Mike| |4| |0| |0| |0| |5.0|
|bnHki9bQ3WoiUXGYRNIZkg| |Monique| |6| |0| |2| |0| |3.0|
|v7BqBbHes2SYiJnBtmcueQ| |Emma| |2| |0| |0| |0| |3.5|
|VjMJFwBiWRAucv20qFCTWg| |Mike| |1| |0| |0| |0| |5.0|
|IlCeN--3_-AzWxNZgZco2w| |David| |4| |1| |6| |3| |3.75|
|IlItyHOm6mmLlFgJ6tjYMA| |Scott| |3| |0| |5| |0| |3.67|
|t8C-Ex8TN9kpFCJr1TXgQQ| |Maribeth| |34| |6| |56| |10| |4.0|
|vRzrsYgocnYmzpKuw5TrxQ| |Jeff| |18| |17| |21| |4| |3.89|
|7Z9RNEGMPIS8ohLam33rHg| |Don| |8| |1| |7| |1| |4.43|
|lNgBS9kpGJA0I7DAM0jKmw| |Ryan| |3| |1| |1| |2| |3.33|
|Yzj9vDCJv92t-WhpO3eniA| |Kim| |10| |0| |8| |1| |3.8|
|m47ZIpm4s4Pz9sjnqb1I7g| |adrian| |2| |4| |4| |5| |4.5|
|k6RdAOkc1F3vFm7PNj0-xQ| |Ashley| |19| |0| |34| |7| |4.5|
|x8gKk8IWe7f0MWEZs44iYA| |Jason| |1| |0| |2| |0| |5.0|
|kzhxHT7HRKLGFIoFr7XiDQ| |Alisha| |6| |2| |12| |2| |3.5|
|Ysx6gfU7Ue_CT9i7txe3Ig| |joshua| |2| |2| |4| |0| |2.5|
|nNr4hEet7h43szkdIwaXRg| |David| |1| |2| |2| |1| |1.0|
|vejtS6X906uumbEzpd2Dqg| |Gary| |54| |7| |35| |12| |3.04|
|6cUBq9WCu8_gPRCDT5IWkQ| |Korey| |7| |6| |2| |0| |3.83|
|absEI_NhK0Rd5iFSUdPnDQ| |Jennifer| |3| |1| |0| |0| |3.67|
|shFcopLDSV_vDT_22WL1Bg| |Ann| |2| |0| |0| |0| |1.0|
|ydLUNjcGUl-nISKSrUUrGA| |Linda| |19| |2| |23| |7| |3.84|
|4xaFdZzy5lIR_dTlC5muBA| |eva marie| |57| |18| |97| |12| |3.77|
|D5mORhf97RzFvKxbRMMf2Q| |Dan| |3| |0| |0| |0| |4.67|
|BwDJPjbiY-IO50fMaBozRw| |Willy| |3| |1| |2| |0| |2.33|
|l-cJ5B97YonAVmb99Pq_Kg| |Safisha| |2| |0| |0| |0| |3.0|
|2HMcKuSGY_ODn2KfEcEbTg| |Jeanette| |14| |4| |8| |0| |4.25|
|qnf7kCHCmEZpz0CK9RngOQ| |Red| |5| |0| |0| |0| |3.6|
|wQkNqSBaXrgUuYNGVqNJTQ| |Jennifer| |3| |0| |2| |0| |5.0|
|kHratjzSuM5ldGV0IHLPVg| |lw| |27| |7| |24| |15| |4.07|
|0kMKslaTBmrqX6mLAs3YQg| |Jessica| |1| |1| |1| |0| |1.0|
|VzAiq-whK3A4WngZXmCwIw| |Piper| |12| |1| |10| |2| |3.83|
|ymDl_7gImq5PXBzplIR6kA| |Lara| |2| |2| |8| |2| |5.0|
|2agyUJmoHKm6BxhZmLtp4w| |Dro| |5| |0| |4| |0| |3.6|
|8xkNtVYKxfOWYs4P5lVPZA| |Tayva| |19| |9| |20| |7| |4.47|
|rF1CsSX6QHSwVIQ978bUvg| |Pramukh| |3| |0| |0| |0| |5.0|
|za5UVk5gI-FqsO-RI0Vtlw| |Eric| |23| |9| |36| |10| |3.96|
|c1J3fJozDVHeICaYc3t2ew| |Todd| |23| |5| |20| |3| |4.0|
|5o3PUmUXK3bUusaOfq064A| |Puddy| |28| |11| |18| |4| |3.11|
|Ofxlhi_HKp7myFDpwg9aIA| |Perry| |111| |136| |197| |92| |3.12|
|Dc44OFnldS-lsY-SlbrPYg| |Mike| |10| |2| |6| |0| |4.11|
|ekyOz-kj3GZA_GPYBB7FaA| |Heidi| |63| |27| |93| |46| |3.83|
|Nby3I5q1sna7Igxz1t5qOQ| |Phil| |1| |0| |2| |0| |5.0|
|dts_CTc9xACfjse8OJNQUQ| |Pete| |9| |2| |9| |2| |3.0|
|AZ3CEi17qM2kKJEmvrMOCA| |Nancy| |9| |2| |10| |1| |3.75|
|9ZkLAO2qmTnaIiGX-LJcgw| |M| |8| |1| |6| |0| |3.57|
|AOC3bEkZ7pTiXRdz0Tgp9A| |Jane| |12| |4| |12| |4| |3.75|
|98m2OHOEX6Z5jQb2lnnl5Q| |Barbara| |3| |2| |16| |3| |2.67|
|6vavyRf5ShSmhc2xDMKYsA| |Margie| |7| |1| |0| |0| |4.2|
|phZx-9u0pYvVcxdLbLxQ6g| |Alesya| |3| |1| |5| |1| |3.67|
|5lVwkokKrORTGgnRrbZ0Kg| |Bill| |12| |2| |12| |1| |3.58|
|WA29Msp_4-fM280R-_aLHA| |java| |61| |5| |52| |15| |3.78|
|TU8ZJ7LRKZBoBOmGL_k6Pw| |Avery| |4| |3| |5| |5| |4.5|
|NvewS2pwUPZIyNlzznoRKg| |Jessie| |49| |24| |40| |21| |3.8|
|XEh3DWoi9iBbD1p6ElVc-Q| |sharon| |3| |0| |1| |0| |3.0|
|cN0dDzOCqhwNvHDZQkwrTw| |Rachel| |10| |14| |30| |12| |2.4|
|6HuuRRDab78C32H2pbpQPg| |Renier| |9| |0| |7| |1| |4.56|
|hvjye2327H_plCV2GNE-gw| |David| |1| |0| |3| |0| |1.0|
|l32_Qnelh1c-nuTU9VgOlA| |s| |29| |5| |22| |6| |2.54|
|XnuyGvUeJ7bVrZdqecz4kw| |Jon| |31| |6| |19| |3| |3.48|
|mqZbs3qz3CTYOh084HnM8A| |Sheridan| |5| |3| |10| |1| |3.2|
|OD0YEZ12mdIGelcB-GlGdA| |Logan| |3| |0| |0| |0| |5.0|
|p7spZ82n3Co0YXqNNTa-Zg| |James| |9| |1| |9| |3| |3.22|
|7DRJB0vItk2ccNlGcuhWGw| |Mike| |12| |2| |1| |0| |3.67|
|2wFHhFkA82O3bgs8FTewmw| |travis| |1| |0| |1| |0| |5.0|
|sSSoa8Zy7jXXtJe-zP67EA| |Franco| |3| |0| |8| |0| |1.0|
|3El-3_TML5Nu2b0xU9uY6g| |Jessie| |2| |0| |0| |1| |5.0|
|O9oLDeHIg0eG2yw15AaJMg| |Lindsey| |3| |1| |16| |7| |3.67|
|nqTdz_3PLZaCHpkC-9ykWw| |Louis| |1| |1| |0| |0| |5.0|
|PVbcpvrSKv2GTBK9QiQgiA| |Suzanne| |85| |64| |121| |73| |3.72|
|XQ7MOtTjnriHXnwoPPNddw| |sean| |2| |0| |3| |0| |1.5|
|smuPvImE3OoRYD6hL-if6w| |Amy| |1| |0| |1| |0| |4.0|
|_JJgknodFeeqOW2e9a3kKw| |Jamie| |81| |3| |45| |9| |3.86|
|0DZqGa_2oACXLTPlYRMiqA| |Meg| |1| |0| |1| |0| |5.0|
|myhod6THr8jGMsWUl6e2uA| |James| |7| |2| |9| |0| |2.71|
|qjK58Gqufm2qAotptui7pA| |Samantha| |8| |1| |5| |0| |4.0|
|xiJtOY01ROyp7S0UElOmpQ| |Jenny| |1006| |2414| |3353| |2746| |3.56|
|bOp3GSI2uHQjgSduob0wYw| |Pat| |8| |0| |4| |2| |4.25|
|Ak-_R5-3Ab9tkISmwoJjXQ| |Dion| |8| |9| |23| |3| |1.67|
|cjR6q33tcCVQqH7NQ8I1zg| |Richard| |12| |1| |4| |4| |4.71|
|FxCMFcR90Adi7Dyd7DGFUA| |Emily| |7| |1| |7| |0| |3.71|
|qQzeJBkwo-bqHNQ_nTOA0Q| |Christy| |7| |0| |1| |0| |4.17|
|3YPO0fR2FcQoeAroZ6YVeg| |Stephanie| |1| |0| |0| |0| |5.0|
|KERcygLne38SC8dRQJ1zhw| |Zenda| |8| |6| |19| |3| |2.5|
|1zCYpkjjlPc_82huzDmJPg| |Cristina| |2| |0| |0| |0| |1.5|
|6QW6yjsq1dj-0RcCMttkMg| |Claudia| |57| |20| |29| |19| |3.89|
|x9ZpJWtTZ2gPc3PnQ2KqpQ| |Mike| |1| |0| |1| |0| |4.0|
|hQnuTEq_g28hWNfrRQy9GA| |Purrrrdy| |21| |33| |41| |13| |3.76|
|_bqNPtKwnF6MRhEWodtiDg| |Jillian| |13| |1| |3| |1| |3.92|
|2tGj7QCpYJHid3Q-Vo_zWA| |E| |6| |0| |6| |2| |2.5|
|6lJK2VDBJWY2JSLOf7JRiQ| |Mindy| |2| |0| |2| |1| |2.5|
|5GvmTWhu28hW9NnQpXZ_0g| |Anchiya| |2| |0| |2| |1| |5.0|
|qoeSpwTjflaFQOdzsd7gWA| |Walter| |4| |0| |1| |0| |3.67|
|Cz9jrqmtTVmZMwxUfpi9_Q| |Eric| |1| |0| |1| |0| |2.0|
|hSEv6hOHIJt2kaFHr2vsPw| |Matthew| |50| |5| |29| |9| |4.14|
|HkiB9D1R0wmnqvIDkKnxgA| |Jason| |8| |2| |3| |0| |4.75|
|YjJvLjApn_zB4RmXqSRH4w| |Patrick| |6| |0| |1| |0| |3.5|
|UV6WkH0W-OC_OVEeN9GD3g| |Karin| |52| |13| |72| |16| |4.35|
|CPbT7oLbZxz76O8CtDP7VQ| |Courtnay| |2| |1| |6| |0| |4.5|
|fCkIzkDnoJD798LK7xtesQ| |Steve| |17| |0| |11| |2| |4.41|
|uQsCIC6_Ioj5-R4qbhQ7zw| |W| |2| |0| |3| |0| |4.5|
|v3IrMAMxz9ScN0dtU_eS8A| |Rachel| |11| |4| |16| |5| |4.18|
|rIyEgeAnw6qrFJj4peAueg| |Kevin| |4| |0| |2| |0| |3.75|
|w26_hK6z4SXP5gu_8aO5MQ| |Jeff| |1| |0| |2| |1| |5.0|
|T10fwLKcy_9goMznW8mA1A| |Chris| |7| |0| |1| |1| |3.86|
|W8czeH6upbvu0iO8lbFPRg| |Paul| |8| |0| |0| |0| |4.0|
|IaQGxx9JKG2CceNo187awA| |Anthony| |5| |7| |9| |5| |4.2|
|hcZW-xs_yQBQCSZBye1Mow| |Paul| |7| |0| |2| |0| |5.0|
|nf1KQafAEAy3NgB5FuIKvA| |Ron| |4| |0| |3| |1| |4.75|
|-KTqsRt-KamNPaFvDNwN-Q| |Carl| |2| |0| |4| |0| |4.0|
|Q9EWMs7GSjH73al2QRP2YA| |Sean| |3| |0| |1| |1| |3.67|
|bK4_Z-prEAMDyG5wnIEj3w| |Megan| |3| |0| |1| |2| |4.33|
|_y4dlsoL5iX4edAtlBYVhQ| |Diane| |1| |0| |0| |0| |5.0|
|4q6fVWfkCWtjrx9ieU22Gg| |Brandi| |7| |0| |2| |0| |4.0|
|jqWRIIBRX8aQO3bVY1MGhg| |S| |2| |0| |3| |1| |3.0|
|0AtO57hwndBu5Tk9CZkedg| |M| |10| |1| |8| |1| |2.89|
|EatFwqsWfwitv6r605Q20A| |Lauren| |17| |0| |4| |1| |3.94|
|hZ08iddalVk-Gk6AboHmag| |David| |42| |2| |13| |5| |3.61|
|PJw7KwoN0pLcpuymKuBgww| |alysse| |13| |13| |22| |23| |4.38|
|87fH6oU4PI4mSSE3llDLxg| |Evelyn| |8| |1| |10| |2| |3.88|
|-hSR7FBYtpooymes5SBXXA| |Pat| |2| |0| |5| |0| |5.0|
|BmjE5qMDap_IC6Md4np5MQ| |Adrian| |20| |5| |20| |12| |4.2|
|Fmem9k71pp_MkdvnZogEyw| |Louis| |13| |0| |4| |1| |3.83|
|0_fAqkBpqWtcNRYBxqPRBw| |Ever| |14| |8| |20| |1| |4.07|
|kA5_q04Ij5Gmu1fDRx0a9Q| |Naveed| |57| |24| |75| |36| |3.61|
|2BjYP71V8N0iGFykfhaiWw| |Kerri| |12| |4| |19| |8| |3.92|
|NvkDEm08TsEarWozjZZY5w| |J| |1| |0| |4| |0| |3.0|
|-epzt8FxcDDulNfWflQzFA| |Anh| |123| |13| |67| |32| |4.04|
|gNq4x8d1hLZj4rAkkWsoUA| |Michael| |19| |1| |4| |1| |4.74|
|d0srTA1w7RHtmYAtAjASYg| |Luke| |10| |16| |23| |21| |3.4|
|jxXOmNH_Oe24zIa5qi2u1A| |Jennifer| |4| |2| |2| |3| |4.25|
|6tU78goKjSEwIvajY7pwaQ| |K| |137| |56| |173| |74| |4.15|
|fREQimvpmtkHn5XwhbyB4A| |Phoenix| |568| |2036| |2428| |2120| |3.64|
|xG5ZxR0RPcI9KaUToJes0Q| |Travis| |24| |6| |7| |4| |3.48|
|UQoud0PLf7iUMlQ5Pp9pgg| |Lily| |12| |1| |7| |2| |3.42|
|8WC3BVp2N7aCNh7J3hV-PA| |Nick| |1| |0| |0| |0| |5.0|
|v3wHOrKRuc7Fl3kwg3or8A| |Jennifer| |1| |0| |0| |0| |5.0|
|L4MRtxe25MUdtV8P1l16pg| |Nate| |12| |0| |1| |1| |4.0|
|ZweZv5fEsl1crf8zG92W3Q| |Mikey| |4| |0| |7| |0| |4.75|
|WgpyvVqYAc3FOvk-G-Erwg| |Erik| |7| |4| |7| |6| |4.0|
|G3wkC8zBXWghKkVfIruXlw| |Ed| |2| |1| |2| |0| |4.0|
|GoeN6MxXAusK9oYAaq1fbw| |Brian| |576| |66| |256| |82| |3.8|
|Rn4cbnQyzGrMuFCOmFVedg| |Hungry Rat| |13| |25| |34| |24| |3.38|
|XzHuiEWWl9b4v7gVkADy2w| |Amanda| |7| |1| |6| |0| |4.71|
|EacK6XwZjsTD6QYSIRlJ7Q| |Manolo| |28| |32| |46| |21| |3.32|
|DP0TmMEJqPaa32aLZhrXTQ| |Chad| |79| |70| |169| |79| |3.81|
|7H67UajafPlYolAH05XhGA| |Janelle| |8| |0| |7| |1| |3.88|
|gZi-ButBtvf2BeQoawEIQA| |Jennifer| |2| |0| |1| |0| |5.0|
|NprUAykoKh26AFki4H8AeA| |B| |93| |13| |49| |15| |3.56|
|fYCHBLtCY-I6j8UjC3ZCvQ| |John| |277| |352| |403| |205| |3.17|
|B931mipLDJYQvYuH0gnJHg| |Michelle| |6| |0| |4| |0| |2.83|
|HqTe6A9GTLiaaBdDid0OFQ| |Sylvia| |2| |0| |2| |0| |5.0|
|ibvcBL8GMoZ7L-yDXM6bgA| |Tim| |4| |0| |1| |0| |3.0|
|u0I4brEggoQ0uemHbk_n0Q| |Toi| |1| |1| |2| |1| |1.0|
|TA1CDnQFChcD--YoQ6NFmQ| |Yen| |197| |111| |216| |118| |3.82|
|RdZwXJY6IlCcnLdJPH25yQ| |DANIEL| |7| |1| |9| |3| |4.33|
|IXw7EypnO7SHPOD3YhCspw| |Steve| |164| |33| |103| |40| |3.95|
|ak5BQwrcYBOApH394NICwg| |Mallory| |3| |0| |1| |0| |3.33|
|PSGsfSkBO6Nk7SxY1urjAA| |Matthew| |76| |21| |47| |14| |3.82|
|5-QZws6rY1kJUs0bQdYIDw| |Joe| |4| |1| |3| |3| |3.75|
|uwrXn4RnmtSTfMboOXkBCA| |wendy| |4| |1| |0| |0| |1.33|
|H4HyYjNt9Vcu-a4ZMugdeA| |Heather| |11| |1| |16| |4| |3.73|
|Z-rdg43tHjjp8czweAttdA| |David| |43| |9| |46| |10| |3.6|
|UWlu8lDmWcxOEYdU40qrsQ| |Robert| |6| |0| |0| |0| |3.0|
|pOp2jUwdeBuxIKJXSQ_siw| |Megan| |2| |0| |0| |0| |3.0|
|FOwAgT-FOfEzNmFxyYfM3g| |Casey| |1| |0| |2| |0| |5.0|
|GeOSlFuJhAUO2LgrAViG_Q| |Jenny| |4| |0| |4| |0| |4.0|
|2dBYVQ2JIVHyOgcyMtzqzA| |Peyton| |2| |1| |1| |1| |4.0|
|le5EDC3wWL14kcS1Wdsl8Q| |Xtina| |1| |0| |0| |0| |5.0|
|ZT6b7XhOuvt7LTtD9j5F8w| |Lisa| |3| |1| |5| |1| |3.67|
|HmtYdtVnTSdeR1UlM_gH8g| |Doug| |9| |1| |9| |1| |3.33|
|-JCz23DksK1RarHxp03-Gw| |jason| |7| |3| |3| |0| |3.86|
|IUYeHYyYAcL6SKbeVI92AQ| |sara| |5| |4| |20| |3| |3.0|
|bKrPlidX132aAI_UNAhCfA| |Oliver| |15| |17| |25| |4| |3.73|
|sEZSqHRZ_8dxvguPKspswA| |Obie| |2| |1| |4| |2| |3.0|
|-JJvZt30Z0xvMYqvUD1OGA| |Fred| |39| |1| |22| |9| |3.1|
|hV_RCR3nQufTZmcRXMkKXw| |Redmond| |3| |1| |3| |1| |3.0|
|rvSkVwg9GKTAlxRAJrUmqA| |Carol| |1| |0| |0| |0| |3.0|
|v5Z3H70RqUnGMo2i_bxpWw| |Chris| |48| |12| |37| |12| |3.98|
|i-_UteYqxPZl5u-CPPAOBQ| |Aaron| |7| |5| |11| |1| |3.0|
|a-DyVvM6D-g6h-T3leXy8w| |Chris| |11| |0| |5| |1| |4.64|
|wAaLG7Dbxnhe5VpRCFjYIg| |Mrs| |7| |1| |13| |0| |2.0|
|3ZK0J13qiy-OwMo7v_eqtg| |Carter| |144| |19| |111| |42| |3.98|
|KKDUmNALFMBHLboupjSN1w| |Elle| |6| |1| |6| |0| |2.6|
|SZ1WNIR4i55iUjQ6loondA| |Kelly| |4| |1| |1| |0| |3.25|
|G5pFY20innkQRZ4wDNC67w| |Yiscah| |5| |0| |4| |1| |4.2|
|E8sgKEM8rriYGc3gaFqd9A| |Liz| |1| |0| |1| |0| |1.0|
|bQ3l2cf2f8xqbsBSo7kIhQ| |Adrianne| |4| |0| |1| |1| |5.0|
|EWWiBuidTJtHGSYM21i9iQ| |Jennifer| |27| |19| |92| |30| |3.59|
|1WahYK6Lkd66LYCV8mL1bA| |Bruce| |2| |0| |2| |0| |4.5|
|iwdWUJMmZAMD_Y3YRGSg0A| |Jennifer| |11| |1| |11| |1| |4.0|
|mzfFBcA_qvCRLpZHAmF3gA| |Isaac| |26| |5| |23| |9| |4.27|
|4OVKTcAZkXSChwrZnkPVSQ| |HSP| |11| |3| |15| |3| |3.09|
|Ygda3eaZvqGTguTJLTZp5A| |Clarice| |108| |25| |82| |26| |4.29|
|j3YgvJxn5vTH-jm_4FBBGw| |Dave| |3| |0| |5| |1| |3.33|
|oabR2S2V5ILXNOhMtVlqIg| |Rachael| |2| |0| |0| |0| |3.0|
|2uwlUXtK87VyauSkNpF2GQ| |Lili| |6| |0| |2| |1| |4.17|
|7jHPdM3Ol-h3GqgkafaDSQ| |Christopher| |14| |10| |7| |1| |2.64|
|UsB8ugrhZwhKhBim_FD3GQ| |Jason| |5| |0| |5| |2| |5.0|
|eVt4NOU0W6HyljU0-WNCcw| |Crystall| |4| |0| |10| |1| |5.0|
|gnCITuxe1oCkx-HhqQDtlQ| |Marilyn| |2| |0| |0| |0| |5.0|
|fgIQ6PFj9wtgrdmVGvntuQ| |Brooke| |13| |1| |4| |1| |3.92|
|AEkUJGjfclWg2JXw9UpuEw| |Akvile| |574| |291| |817| |560| |4.21|
|pXTM0MEmK24EO1NQK8zKMw| |Chris| |537| |184| |529| |193| |3.56|
|5VkXs7Mqls-zl36eklV9kg| |James| |1| |0| |1| |1| |4.0|
|OKvq0UkUlj6PlW7Cua9FBQ| |Sharon| |10| |0| |1| |1| |4.5|
|Pez65VKVgDYbRqSoKhqZ8A| |Gary| |6| |1| |2| |0| |4.2|
|B1g6l9oZfUP_3FOOC8_iSQ| |PHX| |2| |1| |0| |0| |4.5|
|JW4KOIj5QfyhAfW7vunZXw| |Alli| |15| |2| |16| |1| |3.27|
|viMBWEgaZ0gSUpre0W8rhA| |Margaret| |42| |4| |17| |4| |4.11|
|Rgg7ZptcKFC7b3_ZWt3rng| |Elan| |14| |1| |14| |4| |4.0|
|hsRHggStSHdX120NPtLvLw| |Michael| |35| |10| |26| |7| |3.86|
|Vdo-igLES0OVEqiOyiQMeQ| |Allen| |18| |12| |35| |6| |2.56|
|3DNu-OjeLWdIm1XUmobwbg| |j| |13| |1| |9| |2| |3.69|
|EJT-8Q-LajhF-6VMOpdkcg| |c| |8| |7| |24| |2| |3.57|
|xctkOGOyxJdKFmK931MbrA| |Taryn| |6| |4| |8| |4| |5.0|
|fPI1uXlnfczZM_q7vc6gcA| |Erica| |1| |0| |0| |0| |5.0|
|Q3PTm7I9xAru4kd2mljM0Q| |Rina| |371| |54| |255| |57| |3.53|
|IgbyoHNPF7D2yHj0PePJ_w| |Nicolette| |14| |3| |23| |3| |2.5|
|-ZWUL1xfFP-WA9iS87S8hQ| |Khera| |2| |0| |1| |0| |5.0|
|RPmD2ecegyUhzptdDXIFKw| |Shaina| |13| |0| |11| |1| |3.8|
|ZEkM37YFouFMEbmdEb5Dww| |Tevia| |2| |0| |0| |1| |4.5|
|BMWpDBMgkWr6kf__LNXEQw| |Wakako| |1084| |3000| |4096| |3321| |4.08|
|-UQEVYS2cXZ-R-eoCisOjg| |Tom| |23| |2| |5| |0| |3.95|
|yoQAZWDdBW3kQH7geFEoWA| |Traclyn| |40| |15| |71| |30| |3.85|
|LW15CxNdDJWdXAev0pG1cQ| |Cindy| |21| |1| |12| |1| |4.71|
|Ks5lPe_E14_-GheoA1A3UQ| |Joy| |12| |1| |10| |0| |4.36|
|6xKqpcJ6MrfV_jP1Q3gHAw| |Phyllis| |1| |0| |3| |0| |1.0|
|cQUSUxEdl-2c9E5VyDCluQ| |Gene| |1| |0| |0| |0| |5.0|
|Sp3-I-pYOVYUdTqWmyNrcA| |andrea| |16| |3| |16| |9| |4.19|
|IrEXhO7lDoBUkPyvfzqvzQ| |Iris| |2| |0| |0| |0| |1.0|
|3WXPe9xduAMHr5NpG5lbBw| |Meatballio| |5| |1| |1| |0| |4.0|
|Aqx50LvHHE90sHtp-O2olg| |Huntting| |509| |193| |453| |293| |3.26|
|FNjtC7uvEQQ6QwRfoAziRA| |Patrice| |38| |22| |72| |62| |3.76|
|9ClFfo7nBDm0nj-eDF_54Q| |Katie| |6| |1| |3| |0| |3.5|
|YYFxM7ax2ewqnp-5dYWhNA| |mooncake| |18| |10| |37| |7| |2.61|
|6TScTiQlZWHTAW2__Lw93g| |Jennifer| |144| |12| |95| |8| |3.18|
|bEJMn_jbXWHTmDPzPOflRw| |Divya| |38| |3| |23| |10| |3.53|
|limfVTyIwhlFvfJXv2AO0A| |Aaron| |1| |0| |2| |0| |5.0|
|VuI7tNGunjb6TvfwxA0J-A| |Jason| |17| |1| |3| |3| |3.59|
|omd4sHJ0U89tsNcWc_yBfQ| |Kim| |8| |0| |2| |2| |4.12|
|waiUcXHMhGbM5r9dxmUPlQ| |Jennie| |1| |1| |3| |1| |5.0|
|J9LoIE-PDlGKl2vw2uBuLA| |Tena| |15| |2| |5| |0| |4.36|
|hCrB2HAcKpBViFmfhj_xRQ| |Nathan| |14| |1| |17| |4| |3.93|
|HYKk5lvFFgYWitDUE6LAJA| |Natalia| |4| |2| |8| |4| |4.0|
|gGlbMg0CCQGjNsk7tBWjEQ| |Jessica| |7| |0| |6| |1| |4.29|
|3V0mA8dDZcLl77UAj_J-4w| |Liza| |1| |0| |1| |1| |5.0|
|VPYMmhtLgLKZsUeGfsqPsA| |Hannah| |1| |1| |0| |0| |5.0|
|SFr37GT6VPmF25svUB8Spg| |Brad| |26| |3| |8| |5| |4.19|
|raNSs_usxWiClMUPQlo5hg| |Nick| |1| |0| |0| |0| |5.0|
|w0QabMe1ffM-zNlqhg3OqQ| |Don| |3| |3| |3| |0| |2.33|
|7ySKM3qJ6l7BAC7LXW3gIg| |Greg| |1| |0| |2| |0| |2.0|
|UWAkwNS8pkOBasmzrZ0UdQ| |Will| |5| |0| |3| |0| |4.4|
|MMVnPrkcwPktmtWsnmHHVA| |Jesse| |5| |0| |4| |0| |3.8|
|hPGMUeJz2ZIkIhb3e5fetQ| |David| |1| |0| |0| |0| |5.0|
|8vo4s4U1mJeS_Xcs_3srvg| |Josh| |1| |0| |4| |0| |1.0|
|gRI0TvnyncQkxxLs-EqNeA| |Josh| |3| |0| |4| |0| |2.67|
|icKJII0Zoh1X9PC9kghugQ| |Caitlin| |1| |0| |3| |1| |5.0|
